[07/07/21 20:22:10:554 GMT]  INFO business.FieldAPIImpl: Elasticsearch mapping set for Field: JUnit Test Tag-113927357793366541. Content type: JUnit Test Structure_1_1625689326915 on Index: working_20210707184350
[07/07/21 20:22:10:554 GMT]  INFO util.ActivityLogger: class com.dotmarketing.util.ActivityLogger: system : Save Field Action , User system/system user added field JUnit Test Tag-113927357793366541 to JUnit Test Structure_1_1625689326915 Structure.
[07/07/21 20:22:10:557 GMT]  INFO caffine.CaffineCache: ***	 Building Cache : containerstructurecache, size:1000,Concurrency:32
[07/07/21 20:22:10:557 GMT]  INFO caffine.CaffineCache: ***	 Building Cache : containerstructurecache, size:1000,Concurrency:32
[07/07/21 20:22:10:561 GMT]  INFO caffine.CaffineCache: ***	 Building Cache : containerstructurecache, size:1000,Concurrency:32
[07/07/21 20:22:10:561 GMT]  INFO caffine.CaffineCache: ***	 Building Cache : containerstructurecache, size:1000,Concurrency:32
[07/07/21 20:22:10:562 GMT]  INFO caffine.CaffineCache: ***	 Building Cache : containerstructurecache, size:1000,Concurrency:32
[07/07/21 20:22:10:562 GMT]  INFO caffine.CaffineCache: ***	 Building Cache : containerstructurecache, size:1000,Concurrency:32
[07/07/21 20:22:10:563 GMT]  INFO caffine.CaffineCache: ***	 Building Cache : containerstructurecache, size:1000,Concurrency:32
[07/07/21 20:22:10:563 GMT]  INFO caffine.CaffineCache: ***	 Building Cache : containerstructurecache, size:1000,Concurrency:32
[07/07/21 20:22:10:695 GMT]  INFO caffine.CaffineCache: ***	 Building Cache : containerstructurecache, size:1000,Concurrency:32
[07/07/21 20:22:10:695 GMT]  INFO caffine.CaffineCache: ***	 Building Cache : containerstructurecache, size:1000,Concurrency:32
[07/07/21 20:22:10:823 GMT]  INFO business.FieldAPIImpl: Elasticsearch mapping set for Field: JUnit Test Text-2434019963423633999. Content type: JUnit Test Structure_2_1625689326935 on Index: live_20210707184350
[07/07/21 20:22:11:125 GMT]  INFO business.FieldAPIImpl: Elasticsearch mapping set for Field: JUnit Test Text-2434019963423633999. Content type: JUnit Test Structure_2_1625689326935 on Index: working_20210707184350
[07/07/21 20:22:11:125 GMT]  INFO util.ActivityLogger: class com.dotmarketing.util.ActivityLogger: system : Save Field Action , User system/system user added field JUnit Test Text-2434019963423633999 to JUnit Test Structure_2_1625689326935 Structure.
[07/07/21 20:22:11:126 GMT]  INFO caffine.CaffineCache: ***	 Building Cache : containerstructurecache, size:1000,Concurrency:32
[07/07/21 20:22:11:127 GMT]  INFO caffine.CaffineCache: ***	 Building Cache : containerstructurecache, size:1000,Concurrency:32
[07/07/21 20:22:11:136 GMT]  INFO caffine.CaffineCache: ***	 Building Cache : containerstructurecache, size:1000,Concurrency:32
[07/07/21 20:22:11:136 GMT]  INFO caffine.CaffineCache: ***	 Building Cache : containerstructurecache, size:1000,Concurrency:32
[07/07/21 20:22:11:138 GMT]  INFO caffine.CaffineCache: ***	 Building Cache : containerstructurecache, size:1000,Concurrency:32
[07/07/21 20:22:11:138 GMT]  INFO caffine.CaffineCache: ***	 Building Cache : containerstructurecache, size:1000,Concurrency:32
[07/07/21 20:22:11:138 GMT]  INFO caffine.CaffineCache: ***	 Building Cache : containerstructurecache, size:1000,Concurrency:32
[07/07/21 20:22:11:138 GMT]  INFO caffine.CaffineCache: ***	 Building Cache : containerstructurecache, size:1000,Concurrency:32
[07/07/21 20:22:11:139 GMT]  INFO util.ActivityLogger: class com.dotmarketing.util.ActivityLogger: system : Save Field Action , User system/system user added field JUnit Test Text Area-2434019963423633999 to JUnit Test Structure_2_1625689326935 Structure.
[07/07/21 20:22:11:141 GMT]  INFO caffine.CaffineCache: ***	 Building Cache : containerstructurecache, size:1000,Concurrency:32
[07/07/21 20:22:11:141 GMT]  INFO caffine.CaffineCache: ***	 Building Cache : containerstructurecache, size:1000,Concurrency:32
[07/07/21 20:22:11:154 GMT]  INFO caffine.CaffineCache: ***	 Building Cache : containerstructurecache, size:1000,Concurrency:32
[07/07/21 20:22:11:155 GMT]  INFO caffine.CaffineCache: ***	 Building Cache : containerstructurecache, size:1000,Concurrency:32
[07/07/21 20:22:11:155 GMT]  INFO caffine.CaffineCache: ***	 Building Cache : containerstructurecache, size:1000,Concurrency:32
[07/07/21 20:22:11:155 GMT]  INFO caffine.CaffineCache: ***	 Building Cache : containerstructurecache, size:1000,Concurrency:32
[07/07/21 20:22:11:156 GMT]  INFO caffine.CaffineCache: ***	 Building Cache : containerstructurecache, size:1000,Concurrency:32
[07/07/21 20:22:11:156 GMT]  INFO caffine.CaffineCache: ***	 Building Cache : containerstructurecache, size:1000,Concurrency:32
[07/07/21 20:22:11:156 GMT]  INFO util.ActivityLogger: class com.dotmarketing.util.ActivityLogger: system : Save Field Action , User system/system user added field JUnit Test Wysiwyg-2434019963423633999 to JUnit Test Structure_2_1625689326935 Structure.
[07/07/21 20:22:11:157 GMT]  INFO caffine.CaffineCache: ***	 Building Cache : containerstructurecache, size:1000,Concurrency:32
[07/07/21 20:22:11:157 GMT]  INFO caffine.CaffineCache: ***	 Building Cache : containerstructurecache, size:1000,Concurrency:32
[07/07/21 20:22:11:174 GMT]  INFO caffine.CaffineCache: ***	 Building Cache : containerstructurecache, size:1000,Concurrency:32
[07/07/21 20:22:11:174 GMT]  INFO caffine.CaffineCache: ***	 Building Cache : containerstructurecache, size:1000,Concurrency:32
[07/07/21 20:22:11:175 GMT]  INFO caffine.CaffineCache: ***	 Building Cache : containerstructurecache, size:1000,Concurrency:32
[07/07/21 20:22:11:175 GMT]  INFO caffine.CaffineCache: ***	 Building Cache : containerstructurecache, size:1000,Concurrency:32
[07/07/21 20:22:11:175 GMT]  INFO caffine.CaffineCache: ***	 Building Cache : containerstructurecache, size:1000,Concurrency:32
[07/07/21 20:22:11:175 GMT]  INFO caffine.CaffineCache: ***	 Building Cache : containerstructurecache, size:1000,Concurrency:32
[07/07/21 20:22:11:175 GMT]  INFO util.ActivityLogger: class com.dotmarketing.util.ActivityLogger: system : Save Field Action , User system/system user added field JUnit Test Date-2434019963423633999 to JUnit Test Structure_2_1625689326935 Structure.
[07/07/21 20:22:11:176 GMT]  INFO caffine.CaffineCache: ***	 Building Cache : containerstructurecache, size:1000,Concurrency:32
[07/07/21 20:22:11:176 GMT]  INFO caffine.CaffineCache: ***	 Building Cache : containerstructurecache, size:1000,Concurrency:32
[07/07/21 20:22:11:195 GMT]  INFO caffine.CaffineCache: ***	 Building Cache : containerstructurecache, size:1000,Concurrency:32
[07/07/21 20:22:11:195 GMT]  INFO caffine.CaffineCache: ***	 Building Cache : containerstructurecache, size:1000,Concurrency:32
[07/07/21 20:22:11:196 GMT]  INFO caffine.CaffineCache: ***	 Building Cache : containerstructurecache, size:1000,Concurrency:32
[07/07/21 20:22:11:196 GMT]  INFO caffine.CaffineCache: ***	 Building Cache : containerstructurecache, size:1000,Concurrency:32
[07/07/21 20:22:11:196 GMT]  INFO caffine.CaffineCache: ***	 Building Cache : containerstructurecache, size:1000,Concurrency:32
[07/07/21 20:22:11:197 GMT]  INFO caffine.CaffineCache: ***	 Building Cache : containerstructurecache, size:1000,Concurrency:32
[07/07/21 20:22:11:197 GMT]  INFO util.ActivityLogger: class com.dotmarketing.util.ActivityLogger: system : Save Field Action , User system/system user added field JUnit Test Time-2434019963423633999 to JUnit Test Structure_2_1625689326935 Structure.
[07/07/21 20:22:11:202 GMT]  INFO caffine.CaffineCache: ***	 Building Cache : containerstructurecache, size:1000,Concurrency:32
[07/07/21 20:22:11:202 GMT]  INFO caffine.CaffineCache: ***	 Building Cache : containerstructurecache, size:1000,Concurrency:32
[07/07/21 20:22:11:227 GMT]  INFO caffine.CaffineCache: ***	 Building Cache : containerstructurecache, size:1000,Concurrency:32
[07/07/21 20:22:11:227 GMT]  INFO caffine.CaffineCache: ***	 Building Cache : containerstructurecache, size:1000,Concurrency:32
[07/07/21 20:22:11:229 GMT]  INFO caffine.CaffineCache: ***	 Building Cache : containerstructurecache, size:1000,Concurrency:32
[07/07/21 20:22:11:229 GMT]  INFO caffine.CaffineCache: ***	 Building Cache : containerstructurecache, size:1000,Concurrency:32
[07/07/21 20:22:11:230 GMT]  INFO caffine.CaffineCache: ***	 Building Cache : containerstructurecache, size:1000,Concurrency:32
[07/07/21 20:22:11:230 GMT]  INFO caffine.CaffineCache: ***	 Building Cache : containerstructurecache, size:1000,Concurrency:32
[07/07/21 20:22:11:230 GMT]  INFO util.ActivityLogger: class com.dotmarketing.util.ActivityLogger: system : Save Field Action , User system/system user added field JUnit Test Date Time-2434019963423633999 to JUnit Test Structure_2_1625689326935 Structure.
[07/07/21 20:22:11:231 GMT]  INFO caffine.CaffineCache: ***	 Building Cache : containerstructurecache, size:1000,Concurrency:32
[07/07/21 20:22:11:232 GMT]  INFO caffine.CaffineCache: ***	 Building Cache : containerstructurecache, size:1000,Concurrency:32
[07/07/21 20:22:11:259 GMT]  INFO caffine.CaffineCache: ***	 Building Cache : containerstructurecache, size:1000,Concurrency:32
[07/07/21 20:22:11:259 GMT]  INFO caffine.CaffineCache: ***	 Building Cache : containerstructurecache, size:1000,Concurrency:32
[07/07/21 20:22:11:260 GMT]  INFO caffine.CaffineCache: ***	 Building Cache : containerstructurecache, size:1000,Concurrency:32
[07/07/21 20:22:11:260 GMT]  INFO caffine.CaffineCache: ***	 Building Cache : containerstructurecache, size:1000,Concurrency:32
[07/07/21 20:22:11:261 GMT]  INFO caffine.CaffineCache: ***	 Building Cache : containerstructurecache, size:1000,Concurrency:32
[07/07/21 20:22:11:261 GMT]  INFO caffine.CaffineCache: ***	 Building Cache : containerstructurecache, size:1000,Concurrency:32
[07/07/21 20:22:11:262 GMT]  INFO util.ActivityLogger: class com.dotmarketing.util.ActivityLogger: system : Save Field Action , User system/system user added field JUnit Test Integer-2434019963423633999 to JUnit Test Structure_2_1625689326935 Structure.
[07/07/21 20:22:11:263 GMT]  INFO caffine.CaffineCache: ***	 Building Cache : containerstructurecache, size:1000,Concurrency:32
[07/07/21 20:22:11:264 GMT]  INFO caffine.CaffineCache: ***	 Building Cache : containerstructurecache, size:1000,Concurrency:32
[07/07/21 20:22:11:265 GMT]  INFO caffine.CaffineCache: ***	 Building Cache : containerstructurecache, size:1000,Concurrency:32
[07/07/21 20:22:11:265 GMT]  INFO caffine.CaffineCache: ***	 Building Cache : containerstructurecache, size:1000,Concurrency:32
[07/07/21 20:22:11:271 GMT]  INFO caffine.CaffineCache: ***	 Building Cache : containerstructurecache, size:1000,Concurrency:32
[07/07/21 20:22:11:271 GMT]  INFO caffine.CaffineCache: ***	 Building Cache : containerstructurecache, size:1000,Concurrency:32
[07/07/21 20:22:11:276 GMT]  INFO caffine.CaffineCache: ***	 Building Cache : containerstructurecache, size:1000,Concurrency:32
[07/07/21 20:22:11:276 GMT]  INFO caffine.CaffineCache: ***	 Building Cache : containerstructurecache, size:1000,Concurrency:32
[07/07/21 20:22:11:281 GMT]  INFO caffine.CaffineCache: ***	 Building Cache : containerstructurecache, size:1000,Concurrency:32
[07/07/21 20:22:11:281 GMT]  INFO caffine.CaffineCache: ***	 Building Cache : containerstructurecache, size:1000,Concurrency:32
[07/07/21 20:22:11:287 GMT]  INFO caffine.CaffineCache: ***	 Building Cache : containerstructurecache, size:1000,Concurrency:32
[07/07/21 20:22:11:287 GMT]  INFO caffine.CaffineCache: ***	 Building Cache : containerstructurecache, size:1000,Concurrency:32
[07/07/21 20:22:11:301 GMT]  INFO caffine.CaffineCache: ***	 Building Cache : containerstructurecache, size:1000,Concurrency:32
[07/07/21 20:22:11:301 GMT]  INFO caffine.CaffineCache: ***	 Building Cache : containerstructurecache, size:1000,Concurrency:32
[07/07/21 20:22:11:316 GMT]  INFO caffine.CaffineCache: ***	 Building Cache : containerstructurecache, size:1000,Concurrency:32
[07/07/21 20:22:11:316 GMT]  INFO caffine.CaffineCache: ***	 Building Cache : containerstructurecache, size:1000,Concurrency:32
[07/07/21 20:22:11:317 GMT]  INFO caffine.CaffineCache: ***	 Building Cache : containerstructurecache, size:1000,Concurrency:32
[07/07/21 20:22:11:317 GMT]  INFO caffine.CaffineCache: ***	 Building Cache : containerstructurecache, size:1000,Concurrency:32
[07/07/21 20:22:11:318 GMT]  INFO caffine.CaffineCache: ***	 Building Cache : containerstructurecache, size:1000,Concurrency:32
[07/07/21 20:22:11:318 GMT]  INFO caffine.CaffineCache: ***	 Building Cache : containerstructurecache, size:1000,Concurrency:32
[07/07/21 20:22:11:318 GMT]  INFO util.ActivityLogger: class com.dotmarketing.util.ActivityLogger: system : Save Field Action , User system/system user added field JUnit Test Float-2434019963423633999 to JUnit Test Structure_2_1625689326935 Structure.
[07/07/21 20:22:11:319 GMT]  INFO caffine.CaffineCache: ***	 Building Cache : containerstructurecache, size:1000,Concurrency:32
[07/07/21 20:22:11:319 GMT]  INFO caffine.CaffineCache: ***	 Building Cache : containerstructurecache, size:1000,Concurrency:32
[07/07/21 20:22:11:351 GMT]  INFO caffine.CaffineCache: ***	 Building Cache : containerstructurecache, size:1000,Concurrency:32
[07/07/21 20:22:11:351 GMT]  INFO caffine.CaffineCache: ***	 Building Cache : containerstructurecache, size:1000,Concurrency:32
[07/07/21 20:22:11:353 GMT]  INFO caffine.CaffineCache: ***	 Building Cache : containerstructurecache, size:1000,Concurrency:32
[07/07/21 20:22:11:353 GMT]  INFO caffine.CaffineCache: ***	 Building Cache : containerstructurecache, size:1000,Concurrency:32
[07/07/21 20:22:11:353 GMT]  INFO caffine.CaffineCache: ***	 Building Cache : containerstructurecache, size:1000,Concurrency:32
[07/07/21 20:22:11:353 GMT]  INFO caffine.CaffineCache: ***	 Building Cache : containerstructurecache, size:1000,Concurrency:32
[07/07/21 20:22:11:354 GMT]  INFO util.ActivityLogger: class com.dotmarketing.util.ActivityLogger: system : Save Field Action , User system/system user added field JUnit Test Boolean-2434019963423633999 to JUnit Test Structure_2_1625689326935 Structure.
[07/07/21 20:22:11:355 GMT]  INFO caffine.CaffineCache: ***	 Building Cache : containerstructurecache, size:1000,Concurrency:32
[07/07/21 20:22:11:355 GMT]  INFO caffine.CaffineCache: ***	 Building Cache : containerstructurecache, size:1000,Concurrency:32
[07/07/21 20:22:11:394 GMT]  INFO caffine.CaffineCache: ***	 Building Cache : containerstructurecache, size:1000,Concurrency:32
[07/07/21 20:22:11:394 GMT]  INFO caffine.CaffineCache: ***	 Building Cache : containerstructurecache, size:1000,Concurrency:32
[07/07/21 20:22:11:395 GMT]  INFO caffine.CaffineCache: ***	 Building Cache : containerstructurecache, size:1000,Concurrency:32
[07/07/21 20:22:11:395 GMT]  INFO caffine.CaffineCache: ***	 Building Cache : containerstructurecache, size:1000,Concurrency:32
[07/07/21 20:22:11:396 GMT]  INFO caffine.CaffineCache: ***	 Building Cache : containerstructurecache, size:1000,Concurrency:32
[07/07/21 20:22:11:396 GMT]  INFO caffine.CaffineCache: ***	 Building Cache : containerstructurecache, size:1000,Concurrency:32
[07/07/21 20:22:11:397 GMT]  INFO util.ActivityLogger: class com.dotmarketing.util.ActivityLogger: system : Save Field Action , User system/system user added field JUnit Test File-2434019963423633999 to JUnit Test Structure_2_1625689326935 Structure.
[07/07/21 20:22:11:398 GMT]  INFO caffine.CaffineCache: ***	 Building Cache : containerstructurecache, size:1000,Concurrency:32
[07/07/21 20:22:11:398 GMT]  INFO caffine.CaffineCache: ***	 Building Cache : containerstructurecache, size:1000,Concurrency:32
[07/07/21 20:22:11:438 GMT]  INFO caffine.CaffineCache: ***	 Building Cache : containerstructurecache, size:1000,Concurrency:32
[07/07/21 20:22:11:438 GMT]  INFO caffine.CaffineCache: ***	 Building Cache : containerstructurecache, size:1000,Concurrency:32
[07/07/21 20:22:11:439 GMT]  INFO caffine.CaffineCache: ***	 Building Cache : containerstructurecache, size:1000,Concurrency:32
[07/07/21 20:22:11:439 GMT]  INFO caffine.CaffineCache: ***	 Building Cache : containerstructurecache, size:1000,Concurrency:32
[07/07/21 20:22:11:440 GMT]  INFO caffine.CaffineCache: ***	 Building Cache : containerstructurecache, size:1000,Concurrency:32
[07/07/21 20:22:11:440 GMT]  INFO caffine.CaffineCache: ***	 Building Cache : containerstructurecache, size:1000,Concurrency:32
[07/07/21 20:22:11:440 GMT]  INFO util.ActivityLogger: class com.dotmarketing.util.ActivityLogger: system : Save Field Action , User system/system user added field JUnit Test Image-2434019963423633999 to JUnit Test Structure_2_1625689326935 Structure.
[07/07/21 20:22:11:442 GMT]  INFO caffine.CaffineCache: ***	 Building Cache : containerstructurecache, size:1000,Concurrency:32
[07/07/21 20:22:11:442 GMT]  INFO caffine.CaffineCache: ***	 Building Cache : containerstructurecache, size:1000,Concurrency:32
[07/07/21 20:22:11:447 GMT]  INFO caffine.CaffineCache: ***	 Building Cache : containerstructurecache, size:1000,Concurrency:32
[07/07/21 20:22:11:448 GMT]  INFO caffine.CaffineCache: ***	 Building Cache : containerstructurecache, size:1000,Concurrency:32
[07/07/21 20:22:11:453 GMT]  INFO caffine.CaffineCache: ***	 Building Cache : containerstructurecache, size:1000,Concurrency:32
[07/07/21 20:22:11:453 GMT]  INFO caffine.CaffineCache: ***	 Building Cache : containerstructurecache, size:1000,Concurrency:32
[07/07/21 20:22:11:458 GMT]  INFO caffine.CaffineCache: ***	 Building Cache : containerstructurecache, size:1000,Concurrency:32
[07/07/21 20:22:11:458 GMT]  INFO caffine.CaffineCache: ***	 Building Cache : containerstructurecache, size:1000,Concurrency:32
[07/07/21 20:22:11:463 GMT]  INFO caffine.CaffineCache: ***	 Building Cache : containerstructurecache, size:1000,Concurrency:32
[07/07/21 20:22:11:463 GMT]  INFO caffine.CaffineCache: ***	 Building Cache : containerstructurecache, size:1000,Concurrency:32
[07/07/21 20:22:11:508 GMT]  INFO caffine.CaffineCache: ***	 Building Cache : containerstructurecache, size:1000,Concurrency:32
[07/07/21 20:22:11:508 GMT]  INFO caffine.CaffineCache: ***	 Building Cache : containerstructurecache, size:1000,Concurrency:32
[07/07/21 20:22:11:514 GMT]  INFO caffine.CaffineCache: ***	 Building Cache : containerstructurecache, size:1000,Concurrency:32
[07/07/21 20:22:11:515 GMT]  INFO caffine.CaffineCache: ***	 Building Cache : containerstructurecache, size:1000,Concurrency:32
[07/07/21 20:22:11:515 GMT]  INFO util.ActivityLogger: class com.dotmarketing.util.ActivityLogger: system : Save Field Action , User system/system user added field JUnit Test Binary-2434019963423633999 to JUnit Test Structure_2_1625689326935 Structure.
[07/07/21 20:22:11:516 GMT]  INFO caffine.CaffineCache: ***	 Building Cache : containerstructurecache, size:1000,Concurrency:32
[07/07/21 20:22:11:516 GMT]  INFO caffine.CaffineCache: ***	 Building Cache : containerstructurecache, size:1000,Concurrency:32
[07/07/21 20:22:11:519 GMT]  INFO caffine.CaffineCache: ***	 Building Cache : containerstructurecache, size:1000,Concurrency:32
[07/07/21 20:22:11:520 GMT]  INFO caffine.CaffineCache: ***	 Building Cache : containerstructurecache, size:1000,Concurrency:32
[07/07/21 20:22:11:585 GMT]  INFO caffine.CaffineCache: ***	 Building Cache : containerstructurecache, size:1000,Concurrency:32
[07/07/21 20:22:11:586 GMT]  INFO caffine.CaffineCache: ***	 Building Cache : containerstructurecache, size:1000,Concurrency:32
[07/07/21 20:22:11:587 GMT]  INFO caffine.CaffineCache: ***	 Building Cache : containerstructurecache, size:1000,Concurrency:32
[07/07/21 20:22:11:587 GMT]  INFO caffine.CaffineCache: ***	 Building Cache : containerstructurecache, size:1000,Concurrency:32
[07/07/21 20:22:11:588 GMT]  INFO caffine.CaffineCache: ***	 Building Cache : containerstructurecache, size:1000,Concurrency:32
[07/07/21 20:22:11:588 GMT]  INFO caffine.CaffineCache: ***	 Building Cache : containerstructurecache, size:1000,Concurrency:32
[07/07/21 20:22:11:605 GMT]  INFO business.FieldAPIImpl: Elasticsearch mapping set for Field: JUnit Test Host Folder-2434019963423633999. Content type: JUnit Test Structure_2_1625689326935 on Index: live_20210707184350
[07/07/21 20:22:11:605 GMT]  INFO business.FieldAPIImpl: Elasticsearch mapping set for Field: JUnit Test Host Folder-2434019963423633999. Content type: JUnit Test Structure_2_1625689326935 on Index: working_20210707184350
[07/07/21 20:22:11:605 GMT]  INFO util.ActivityLogger: class com.dotmarketing.util.ActivityLogger: system : Save Field Action , User system/system user added field JUnit Test Host Folder-2434019963423633999 to JUnit Test Structure_2_1625689326935 Structure.
[07/07/21 20:22:11:606 GMT]  INFO caffine.CaffineCache: ***	 Building Cache : containerstructurecache, size:1000,Concurrency:32
[07/07/21 20:22:11:607 GMT]  INFO caffine.CaffineCache: ***	 Building Cache : containerstructurecache, size:1000,Concurrency:32
[07/07/21 20:22:11:609 GMT]  INFO caffine.CaffineCache: ***	 Building Cache : containerstructurecache, size:1000,Concurrency:32
[07/07/21 20:22:11:609 GMT]  INFO caffine.CaffineCache: ***	 Building Cache : containerstructurecache, size:1000,Concurrency:32
[07/07/21 20:22:11:614 GMT]  INFO caffine.CaffineCache: ***	 Building Cache : containerstructurecache, size:1000,Concurrency:32
[07/07/21 20:22:11:614 GMT]  INFO caffine.CaffineCache: ***	 Building Cache : containerstructurecache, size:1000,Concurrency:32
[07/07/21 20:22:11:671 GMT]  INFO caffine.CaffineCache: ***	 Building Cache : containerstructurecache, size:1000,Concurrency:32
[07/07/21 20:22:11:671 GMT]  INFO caffine.CaffineCache: ***	 Building Cache : containerstructurecache, size:1000,Concurrency:32
[07/07/21 20:22:11:674 GMT]  INFO caffine.CaffineCache: ***	 Building Cache : containerstructurecache, size:1000,Concurrency:32
[07/07/21 20:22:11:674 GMT]  INFO caffine.CaffineCache: ***	 Building Cache : containerstructurecache, size:1000,Concurrency:32
[07/07/21 20:22:11:675 GMT]  INFO caffine.CaffineCache: ***	 Building Cache : containerstructurecache, size:1000,Concurrency:32
[07/07/21 20:22:11:675 GMT]  INFO caffine.CaffineCache: ***	 Building Cache : containerstructurecache, size:1000,Concurrency:32
[07/07/21 20:22:11:760 GMT]  INFO caffine.CaffineCache: ***	 Building Cache : containerstructurecache, size:1000,Concurrency:32
[07/07/21 20:22:11:761 GMT]  INFO caffine.CaffineCache: ***	 Building Cache : containerstructurecache, size:1000,Concurrency:32
[07/07/21 20:22:12:003 GMT]  INFO business.FieldAPIImpl: Elasticsearch mapping set for Field: JUnit Test Tag-2434019963423633999. Content type: JUnit Test Structure_2_1625689326935 on Index: live_20210707184350
[07/07/21 20:22:12:329 GMT]  INFO business.FieldAPIImpl: Elasticsearch mapping set for Field: JUnit Test Tag-2434019963423633999. Content type: JUnit Test Structure_2_1625689326935 on Index: working_20210707184350
[07/07/21 20:22:12:329 GMT]  INFO util.ActivityLogger: class com.dotmarketing.util.ActivityLogger: system : Save Field Action , User system/system user added field JUnit Test Tag-2434019963423633999 to JUnit Test Structure_2_1625689326935 Structure.
[07/07/21 20:22:12:331 GMT]  INFO caffine.CaffineCache: ***	 Building Cache : containerstructurecache, size:1000,Concurrency:32
[07/07/21 20:22:12:331 GMT]  INFO caffine.CaffineCache: ***	 Building Cache : containerstructurecache, size:1000,Concurrency:32
[07/07/21 20:22:12:338 GMT]  INFO caffine.CaffineCache: ***	 Building Cache : containerstructurecache, size:1000,Concurrency:32
[07/07/21 20:22:12:338 GMT]  INFO caffine.CaffineCache: ***	 Building Cache : containerstructurecache, size:1000,Concurrency:32
[07/07/21 20:22:12:339 GMT]  INFO caffine.CaffineCache: ***	 Building Cache : containerstructurecache, size:1000,Concurrency:32
[07/07/21 20:22:12:339 GMT]  INFO caffine.CaffineCache: ***	 Building Cache : containerstructurecache, size:1000,Concurrency:32
[07/07/21 20:22:12:339 GMT]  INFO caffine.CaffineCache: ***	 Building Cache : containerstructurecache, size:1000,Concurrency:32
[07/07/21 20:22:12:340 GMT]  INFO caffine.CaffineCache: ***	 Building Cache : containerstructurecache, size:1000,Concurrency:32
[07/07/21 20:22:12:497 GMT]  INFO caffine.CaffineCache: ***	 Building Cache : containerstructurecache, size:1000,Concurrency:32
[07/07/21 20:22:12:497 GMT]  INFO caffine.CaffineCache: ***	 Building Cache : containerstructurecache, size:1000,Concurrency:32
[07/07/21 20:22:12:673 GMT] ERROR license.LicenseManager: Could not detect if server 3d282b54-41ad-4967-81cc-166da51b6280 is duplicated
com.dotmarketing.exception.DotDataException: ORA-00932: inconsistent datatypes: expected - got NCLOB
{
  "SQL": ["SELECT id FROM sitelic WHERE (serverid = ? OR license = ?) AND startup_time != ?"],
  "maxRows": [-1],
  "offest": [0],
  "params": [
    "3d282b54-41ad-4967-81cc-166da51b6280",
    "dsDDd0Hqb/m8VXqAUnOcC6PTCx+l3A2v0Ndrsl0+S6zFVU8SDJLvY6fxRK7/PKqh78jwgKu+946j8xoq95GQNStVuAytclEbwrlC0kAT4yMJfSbPAY5oE5cDomMMlwPyNIFZylENNQihXR7rx2Y5DNSKX2JKJYpX5fiMASQDIusAAAAPZG90Q01TIEludGVybmFsAAAACAAAAVnWDkFoAAAACAAAA7h7i2oAAAAABAAAAfQAAAAkNWMwNTJkY2UtYTU3Yy00ODhkLThiOTYtY2YxOTk2MTJiYWJlAAAABHByb2QAAAAEAAAAAAAAAAQAAAAAAAAABAAAASwAAAAkMWNmYzdjOTUtOWZlMC00ZGNiLWFiZTctYzMxYjlmMDUxN2Zk\n",
    1625683388703
  ]
}
	at com.dotmarketing.common.db.DotConnect.loadResult(DotConnect.java:273) ~[main/:?]
	at com.dotmarketing.common.db.DotConnect.loadObjectResults(DotConnect.java:925) ~[main/:?]
	at com.dotcms.enterprise.license.a.a(SourceFile:398) ~[ee-master-SNAPSHOT.jar:?]
	at com.dotcms.enterprise.license.LicenseManager.checkServerDuplicity(SourceFile:655) ~[ee-master-SNAPSHOT.jar:?]
	at com.dotcms.enterprise.license.LicenseManager.takeLicenseFromRepoIfNeeded(SourceFile:76) ~[ee-master-SNAPSHOT.jar:?]
	at com.dotcms.enterprise.license.LicenseManager.takeLicenseFromRepoIfNeeded(SourceFile:65) ~[ee-master-SNAPSHOT.jar:?]
	at com.dotmarketing.quartz.job.ServerHeartbeatJob.execute_aroundBody0(ServerHeartbeatJob.java:35) ~[main/:?]
	at com.dotmarketing.quartz.job.ServerHeartbeatJob$AjcClosure1.run(ServerHeartbeatJob.java:1) ~[main/:?]
	at org.aspectj.runtime.reflect.JoinPointImpl.proceed(JoinPointImpl.java:149) ~[aspectjrt-1.9.2.jar:?]
	at com.dotcms.aspects.aspectj.AspectJDelegateMethodInvocation.proceed(AspectJDelegateMethodInvocation.java:42) ~[main/:?]
	at com.dotcms.aspects.interceptors.CloseDBIfOpenedMethodInterceptor.invoke(CloseDBIfOpenedMethodInterceptor.java:29) ~[main/:?]
	at com.dotcms.aspects.aspectj.CloseDBIfOpenedAspect.invoke(CloseDBIfOpenedAspect.java:41) ~[main/:?]
	at com.dotmarketing.quartz.job.ServerHeartbeatJob.execute(ServerHeartbeatJob.java:30) ~[main/:?]
	at com.dotmarketing.init.DotInitScheduler.lambda$1(DotInitScheduler.java:606) ~[main/:?]
	at io.vavr.control.Try.run(Try.java:118) ~[vavr-0.10.3.jar:?]
	at com.dotmarketing.init.DotInitScheduler.lambda$0(DotInitScheduler.java:606) ~[main/:?]
	at java.util.concurrent.Executors$RunnableAdapter.call(Executors.java:515) ~[?:?]
	at java.util.concurrent.FutureTask.runAndReset(FutureTask.java:305) ~[?:?]
	at java.util.concurrent.ScheduledThreadPoolExecutor$ScheduledFutureTask.run(ScheduledThreadPoolExecutor.java:305) ~[?:?]
	at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1128) [?:?]
	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:628) [?:?]
	at java.lang.Thread.run(Thread.java:829) [?:?]
